num_total_tokens,num_green_tokens,num_tokens_scored,green_fraction,z_score
998.0,775.0,998.0,0.7765531062124249,17.473254684188547
196.0,122.0,196.0,0.6224489795918368,3.4285714285714284
133.0,71.0,133.0,0.5338345864661654,0.780398972571708
610.0,481.0,610.0,0.7885245901639344,14.252063411148923
71.0,36.0,71.0,0.5070422535211268,0.11867816581938533
276.0,166.0,276.0,0.6014492753623188,3.3708038864015375
385.0,236.0,385.0,0.612987012987013,4.433930565507342
211.0,124.0,211.0,0.5876777251184834,2.5471850460396026
2077.0,1663.0,2077.0,0.8006740491092923,27.40590766011978
3428.0,2630.0,3428.0,0.7672112018669778,31.2899639443801
456.0,302.0,456.0,0.6622807017543859,6.930735005704535
6174.0,4512.0,6174.0,0.7308066083576288,36.271168545257595
487.0,362.0,487.0,0.7433264887063655,10.739495129977817
186.0,104.0,186.0,0.5591397849462365,1.6131182652348863
175.0,94.0,175.0,0.5371428571428571,0.9827076298239908
,,,,
1306.0,880.0,1306.0,0.6738131699846861,12.562736897113421
120.0,81.0,120.0,0.675,3.8340579025361627
4050.0,2965.0,4050.0,0.7320987654320987,29.541349969571318
754.0,584.0,754.0,0.7745358090185677,15.076990743095054
178.0,108.0,178.0,0.6067415730337079,2.8482204181842734
103.0,66.0,103.0,0.6407766990291263,2.85745490667645
167.0,133.0,167.0,0.7964071856287425,7.660850002087955
207.0,107.0,207.0,0.5169082125603864,0.4865336327998411
132.0,67.0,132.0,0.5075757575757576,0.17407765595569785
239.0,137.0,239.0,0.5732217573221757,2.2639617957360283
216.0,119.0,216.0,0.5509259259259259,1.4969103983674976
725.0,491.0,725.0,0.6772413793103448,9.544740382300466
376.0,284.0,376.0,0.7553191489361702,9.901643964084416
31.0,26.0,31.0,0.8387096774193549,3.771711342562273
